reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
50e01eec-7509-408b-9a29-4bb2c7579380,Jeffrey Tedlock,https://play-lh.googleusercontent.com/a-/ALV-UjWzHv3GrcSwoqUidiTZNgflxPn2Iw_HdBBCpbJP50wsXOY,Gives you minimal access then tries to make you pay for everything.,1,0,15.3.0,2024-03-14 15:13:00,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2024-03-14 18:34:57,15.3.0
98412612-76da-4622-85c7-c01de5fc465b,Rose Purple,https://play-lh.googleusercontent.com/a/ACg8ocJc_xHZRA1wlOxhZBhK7yzb4bCEDB2NJExTRpMIy0_E=mo,"Nothing functions. I Received no likes, couldnt send any. No messages, super likes. Nothing!!Didnt received a requested refund because the service I paid for was not given. Its a Ripoff. Deserve zero ⭐",1,0,15.3.0,2024-03-14 15:07:44,"We’re sorry to hear about this. If you need help to resolve your billing issue or you’d like to request a refund, please let us know at gotinder.com/help and we’ll connect.",2024-03-14 18:34:57,15.3.0
40323bb3-ff60-478f-9aa7-365216b11d02,P 154 NG,https://play-lh.googleusercontent.com/a-/ALV-UjV3ncKvKE4gv_NQ4svzaLM14Vpds5Sc4DVFFOrMMXva,Can't filter by race or religion sad,1,0,,2024-03-14 14:47:56,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 16:11:28,
88de87df-684b-45f3-ae24-6f85a1c00bef,Nasko Videnov,https://play-lh.googleusercontent.com/a/ACg8ocJPnPMqu-Jy3H7h1PDiQA6KUWV8a9t7u3u756XjRg=mo,This App is getting worse...,1,0,15.3.0,2024-03-14 14:07:35,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 16:11:28,15.3.0
8fe32373-cc5a-42fb-b702-785eca2b1d0a,Ricky Wilson,https://play-lh.googleusercontent.com/a-/ALV-UjXFvrg3xfDlgyQlRFqDLAaHCt9h_1tDth3arKn4aeAxTuAR,You swipe left on the same people every day. That with the fake profiles is exhausting,1,0,15.3.0,2024-03-14 13:53:06,"Sorry to hear that. We agree that this isn’t a nice experience, but we can assure you that we put a lot of effort into moderating inappropriate behavior. If you come across a suspicious profile, please report it directly on the app by opening their profile and scrolling down to ‘Report’.",2024-03-14 14:00:16,15.3.0
d6f65dfa-6b63-4417-8c9c-d310471e8ccd,Theron Bowles,https://play-lh.googleusercontent.com/a-/ALV-UjU-6NUhh6q5rOECPQdSU5nk7iK_NE_7aKrXfH6361aXkxY,The app has several bug issues that make for a frustrating experience. Multiple times the app has deleted my cached data without my consent. Which has resulted in me losing matches or access to messaging menu.,2,0,15.3.0,2024-03-14 13:46:15,"Sorry to hear about this. If you continue to experience issues connecting with others on Tinder, we’d love to dig deeper into this. Could you reach out to us at gotinder.com/help, so we can help troubleshoot and improve your experience?",2024-03-14 16:11:04,15.3.0
3c7f00bd-f9b8-4cb8-8bb9-e51eefdfcf23,Imran Hasan Laskar,https://play-lh.googleusercontent.com/a-/ALV-UjW1bo5--YZn4Y0zTtfyguIebSC0_vbYyhI3gdBA3NTMkVw,Ekdom Faltu Suda,4,0,15.3.0,2024-03-14 13:42:16,,,15.3.0
93ef83fc-9a0a-45b7-9240-7014625779eb,Tuna Das,https://play-lh.googleusercontent.com/a/ACg8ocLSvaGO_4uzCm8FKI7LBxmEMvqn_AIFlbDbxblS3vgI=mo,Pure swindle.,1,0,,2024-03-14 13:29:01,,,
61b69b34-3e97-40f5-b775-6c9f1c3625e0,Stephanie Umurdhew,https://play-lh.googleusercontent.com/a/ACg8ocKQ7twWJfLFyk4y6BKHSE7YL1DxQGZC-N-DO2vFtqNs=mo,i downloaded after i had a bunch of people sending me whatsapp messages saying they got my number from tinder when prior to this i never even have a tinder account. i urge people to not use such an unsafe app and i will be taking it up legally has im a married woman and this app allows for imposters. pathetic really,1,0,15.3.0,2024-03-14 13:28:11,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 16:11:25,15.3.0
ad53e72e-e82d-424f-8c7c-400700357629,Kayleen Norris,https://play-lh.googleusercontent.com/a-/ALV-UjVgCG4SprOhP6o8HAdSlMpxMcqWt9OwwFU3aG7Ytm70Hw,Good,5,0,15.3.0,2024-03-14 12:52:59,,,15.3.0
39d82112-100c-4250-a83a-0ed552a1a751,Tsuyuki Takachi,https://play-lh.googleusercontent.com/a-/ALV-UjU0xhibILCieHGrnCLxG58qlkYtDuxwO5IJ--CUuhZMLPo,idk,3,0,15.3.0,2024-03-14 12:28:40,,,15.3.0
2d20d7c7-1fa8-4284-950b-36290734bddc,Oratilwe Madonsela,https://play-lh.googleusercontent.com/a/ACg8ocLLtwIol3LytyBre16HkLjxDOed3Tkuhrn4CfXuPI3U=mo,tinder is a great an safe platform to meet your better half,3,0,15.3.0,2024-03-14 12:28:18,,,15.3.0
c1a7e3c5-e4a0-485d-b912-c2e021bff8ec,DayuMM. Tv,https://play-lh.googleusercontent.com/a-/ALV-UjV7cdbWFvaGFuVGUmEBtKrJmY9ZGrZqR2rKTZavb5u6jck,Close this app for good,1,2,11.22.0,2024-03-14 12:24:05,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 16:11:23,11.22.0
3d28791e-d11e-4251-bb35-7d6d5f46d012,Josh Gluba,https://play-lh.googleusercontent.com/a/ACg8ocK3PTrkuCDdbRdBdBrjd6lWWbFg6uhfW0oyhv_vFStP=mo,to much money,1,0,15.4.0,2024-03-14 12:19:09,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-14 16:11:13,15.4.0
165144b3-ee64-4cdc-a5d3-e218ee18b8e6,houssam satha,https://play-lh.googleusercontent.com/a-/ALV-UjXWTnMjOwvb25FburSraKkC9Ks1ebV3zE8L9iYwAFnCAA,good,5,0,15.3.0,2024-03-14 12:07:35,,,15.3.0
8999a1ac-c96b-4bc2-b51f-36b64ad8f176,James Lazalita,https://play-lh.googleusercontent.com/a/ACg8ocKdDoGQkxj-e9wwZzUq7fwFrkB0N3PrkavGIp-VgCxo=mo,well acurate,5,0,15.3.0,2024-03-14 12:07:23,"Thank you for your positive feedback! We're thrilled to hear that you're enjoying your experience with Tinder. If you have any questions or need assistance, please don't hesitate to reach out to us.",2024-03-14 16:11:03,15.3.0
dc0578db-3785-448d-98a6-6b6a5abbfb2e,Queen Sauri,https://play-lh.googleusercontent.com/a/ACg8ocLR29H9XWRLuxEtRoZDB_5I8_NsnFUQOz609Zk8cLfp=mo,good,4,0,15.3.0,2024-03-14 11:53:27,,,15.3.0
4f762fed-60ea-4a23-a537-6981ed86e856,Senna Verhassel,https://play-lh.googleusercontent.com/a/ACg8ocIl3nbgYMRKyVj1DJGOR2F_mPqb_9ETgwclkqBIUv79=mo,needs free superlikes,5,0,15.3.0,2024-03-14 11:52:30,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2024-03-14 12:52:16,15.3.0
58d3e6d2-ecdb-4745-a556-c854fa4aa739,Ernesto Aguilar,https://play-lh.googleusercontent.com/a-/ALV-UjVeWfErGh_DmL_OiUenLcxhW28BXBCOEReZ6mruk9_Ktg,full of bot accounts and solicitors. this is not representative of modern dating,1,0,15.4.0,2024-03-14 11:49:51,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 12:52:09,15.4.0
d613e8d3-7f72-40f4-a7ad-9b753f9ee56b,Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocISh2qY50i7zuNzMAb9uVQp49lJ6zub6MVu7gfWYfnL=mo,everyone there is a scammer an influencer wana be or an old fat dude cat fishing getting his jollies off. on top of that the greed to make money and treat peoples safety as a secondary is evident in the subscription prices.,1,0,,2024-03-14 11:42:18,Thanks for sharing this. We’re sorry to hear about your experience on Tinder. We value our member’s experience and we take reports of this nature seriously. Please reach out to gotinder.com/help to report this incident to our team and we’ll be in touch.,2024-03-14 11:49:29,
7ca81eb7-0962-49cb-8623-bf7c049f65fa,Mitchell C.,https://play-lh.googleusercontent.com/a/ACg8ocKVSjcyQC7o6ce9mXDhhdLx_KM2nzHPL4itmeUrbfcS=mo,perfect for organising practice girls. saved a lot of money on hotel rooms and grog. manage your expectations. its honestly such a hassle being good looking on there. my acc is always getting reported i guess because they do recycle accs in the stack and betas get jealous? also tonnes of women say they got permabanned for no reason. fetlife is way better. and bumble.,5,0,15.3.0,2024-03-14 11:39:39,"Thank you for your amazing feedback! We are delighted to hear that you are enjoying your time on Tinder. If you ever have any questions or need help, feel free to contact us.",2024-02-26 15:48:32,15.3.0
dd3e7ee4-00c7-4789-9e05-3c4639dfef24,Saurabh kumar Shah,https://play-lh.googleusercontent.com/a-/ALV-UjVkvvR1IK08TZAMbK8FoNlvC_tSAJINPxL4W_d7IB_QKQ,Bakwaas application hain aajtak ek v Sundar ladki reply nahi ki...har jagah payment chahiye isse...koi v chiz free nhi even advertising se kma hi Raha h,1,0,,2024-03-14 11:23:13,,,
6de4b7f7-ee19-4fc9-b5bc-56b6a4534772,Musa Sithole,https://play-lh.googleusercontent.com/a/ACg8ocLVaPgppShskPVMWV5YgsZkfaxdrbqk5aZrsmvTbMN1=mo,Full of fake people,1,1,15.3.0,2024-03-14 11:22:41,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 11:49:21,15.3.0
dd3ff7b3-c72f-4be6-98a0-7a31fddf1ed9,Lynder Victoria,https://play-lh.googleusercontent.com/a/ACg8ocInmq0-xYjJVXgNyPOpQ-BFvzpLvFD6G05Gy9jxRudw=mo,Yey,5,0,15.3.0,2024-03-14 11:20:41,,,15.3.0
03897454-69ed-4471-a138-6f159af54ad3,Elisha Firth,https://play-lh.googleusercontent.com/a-/ALV-UjVSZV9uhY-W2CyJXv1crCsgce8OyXuyggJx4_-MoNH6qFo,"Tinder is terrible. You get life banned for absolutely no reason and when you contact customer support for a little clarification on what it is you did wrong and to possibly appeal. You get a generic ""we don't need to tell you, you've just been banned""",1,0,,2024-03-14 11:18:44,,,
65b91f17-73d4-4f35-af1d-cba44c04205f,Nikhil Rawat,https://play-lh.googleusercontent.com/a/ACg8ocKCJM9QbTeQY_OoBP5Q3g8dfBggM4wYXbn5zhZXKs6Q2w=mo,This aap is useless only we can see photos we can only mssg to those who got matched with us only and this can't happen,1,0,,2024-03-14 11:15:59,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 12:52:24,
8e59b89e-0375-4a61-8aa3-7912c9bcd407,Jaimie Norman,https://play-lh.googleusercontent.com/a/ACg8ocIPZqkWgBNhCSNKxybFcxtD3YVJb6bcE99x-2adFcce=mo,"I am banned from Tinder for absolutely no reason whatsoever. Apparently this happens quite often on this app, but only ever to males from what I hear",1,0,,2024-03-14 11:03:57,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 12:52:21,
19938bd4-d9f8-47c3-970e-0b5a00d2cdd2,Pearl Bipin,https://play-lh.googleusercontent.com/a-/ALV-UjUbiahtlag3QAM84pnoYots_GU98CeoAbcWVah3UTWc66qo,It's alright.,5,0,15.1.0,2024-03-14 10:49:46,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-14 12:52:01,15.1.0
ffa25961-f08b-44c6-9985-ad5a93c1099f,T M,https://play-lh.googleusercontent.com/a/ACg8ocLp7VobL5IbM7-bxFiNo951aRM8HLghgjXmdMESR3kN=mo,"Unsubbed, still showing I'm using Gold. Deleted all my card info. Still being charged. How am I being charged still after deleting my card info???",1,0,,2024-03-14 10:39:37,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 12:52:20,
e6014b8a-cbf7-41b0-8618-577dd1a32608,Mira Mahi,https://play-lh.googleusercontent.com/a/ACg8ocLECllEzb8eeKEanvvOEGcNtvnBeBnMqduEhPjAQNkB=mo,osm nice,5,0,15.4.0,2024-03-14 09:46:49,,,15.4.0
f9061cba-a5aa-4de8-9a69-dccce4d59742,Kerala Burger,https://play-lh.googleusercontent.com/a/ACg8ocJA9CYPWfWjm3O7htKEOsy2W7CJ3yFE3029tMSonWYD=mo,"This is very stupid. I charge money into it membership, and then no one chatted with me. I don't know why!! Very angry! Very angry? Liar app! Please help me, I need to chat with others. I am a full year membership.",1,0,15.3.0,2024-03-14 09:11:09,"We’re sorry to hear about this. If you need help to resolve your billing issue or you’d like to request a refund, please let us know at gotinder.com/help and we’ll connect.",2024-03-14 12:52:06,15.3.0
995faac3-7808-4780-8147-8df9e3ebe6f1,Aayush Singh,https://play-lh.googleusercontent.com/a/ACg8ocL8_1QSJ6XD6tK7U_XMaS42NKxTM9-hqdgNAui_o5AA=mo,good,5,0,15.3.0,2024-03-14 09:07:59,,,15.3.0
8f5f87e4-85b4-41a1-9efa-0d073cc49d62,Dhruv Dadhich,https://play-lh.googleusercontent.com/a-/ALV-UjVW9zwb0ufscgUs-Um6NYKAI8VFxL8XaeU28tuQQBzQ1sY,Bikmanga app bina paise kam nhi karta aur paise dedo fir bhi nhi karta,1,0,15.3.0,2024-03-14 09:05:11,,,15.3.0
85c839aa-2e62-4610-9e00-6442c1a26475,Lalit yadav,https://play-lh.googleusercontent.com/a-/ALV-UjUGx6E_WzXoVvq_O8WBwpM9T_9TPgEvC4vXSTtATpa41w,Useless app full of un varified users and even company make people fool,1,0,15.3.0,2024-03-14 09:04:18,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 12:52:19,15.3.0
05c3e39e-1991-4575-89ab-cb0c472a7c7a,Benjamin Poudevigne,https://play-lh.googleusercontent.com/a-/ALV-UjUByFuDk5PnkH9oyeKimQlqe3MJUFglEKLzko0Z6vGtQgI,"I understand you're pushing users to buy premium accounts, but come on guys! I've got 99+ likes showing, and it's been two weeks, yet I've only matched 1 girl on the free version. You seriously need to balance things out better, otherwise, what's the point of having a free app at all?",1,0,15.3.0,2024-03-14 08:44:38,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2024-03-14 09:49:03,15.3.0
a66dd575-443b-4f10-99e7-9613733ad666,I AM,https://play-lh.googleusercontent.com/a-/ALV-UjVNE5L0HAQ3Xia1eEmFs21VaiHArTsMnUv8auZ1f19vmfI,thank you,5,0,15.3.0,2024-03-14 08:27:58,,,15.3.0
52e4322a-1fea-4586-a0b7-d75e8cdfa1bd,Shadow Blane,https://play-lh.googleusercontent.com/a-/ALV-UjUKvnQb7kboWOldBrBRlovSWj_d-YnWjRy7HaKHAlbdIRs,"Lots of bots and escorts on here. Dont post ur social media @'s, bots will spam them. Other than that, not a bad app.",4,0,15.3.0,2024-03-14 08:16:49,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 08:49:59,15.3.0
56319be8-2ea7-4eb6-b3c2-928b601de08b,Kristine Allysa,https://play-lh.googleusercontent.com/a-/ALV-UjUB7fNFZUrRk_AbPKxbk20J6ShWzbBOLHzYW6AOld9Qg6c,"Always show ""are you human""😡😡",1,0,,2024-03-14 08:16:19,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 09:49:07,
eaa9911c-8857-4257-b634-77fe1f9689a4,Earshooters Med,https://play-lh.googleusercontent.com/a-/ALV-UjXpSWOEtrQgj_lFk3df2TBRzHEydmTdcKFThzvsv33hoqc,"I have hundreds likes but tinder never do match with them, even if I like it without stopping. So you have to pay...no point be there without gold account",2,0,15.3.0,2024-03-14 08:08:49,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 09:49:08,15.3.0
8d2a7db6-1bbb-4aea-a6b4-1ad76914aa7f,Анатолий Штрандберг,https://play-lh.googleusercontent.com/a-/ALV-UjUzg_RM3Cpuzuco8xIAbkmz8IjLfS8MRS4NzVRzSmPo-TA,Absolute garbage. Basically they just want your money. Avoid it. Not to mention canceling subscription is made complicated. A tottal rip off,1,0,15.3.0,2024-03-14 07:52:44,"We’re sorry to hear about this. If you need help to resolve your billing issue or you’d like to request a refund, please let us know at gotinder.com/help and we’ll connect.",2024-03-14 09:48:54,15.3.0
4e380d3d-5cae-4e92-93dc-72704fbe977d,Adam Duggan,https://play-lh.googleusercontent.com/a/ACg8ocKmTu9h0N9BCeCnqSLRdCzQ0R6lZWfXZ82j3gBQlI2o=mo,Terrible app. I have 35 likes (or so you say) yet since I've downloaded I haven't gotten a single match. Why? What are the chances I haven't swiped right on a mutual? It's a joke. You're just playing off people's emotions and ego so they'll pay for the app - the features that are supposedly free - which they're simply not . You know exactly what you're doing and it's disgusting. Oh and you're sorry about it? That's all you have to say? How about a class action? Maybe you'll truly be sorry then.,1,0,15.3.0,2024-03-14 07:34:04,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-15 00:57:38,15.3.0
c2d83fe6-8e11-44ac-bf53-0f809bbb60ff,SUDARSHAN KELKAR,https://play-lh.googleusercontent.com/a/ACg8ocIIvYbkXVo3-3uxG_Vkt6cHmLzPu_WSaMnRhm5qdQQH=mo,"This is a absolutely fantastic waste of time and money, you make a basic payment, the app keeps on asking you make more payments for the most futile feature, you can literally feel the petty greed, whether your profile is visible to other people is actually a matter of complete mystery, same goes for the authenticity of profiles on the app, fake or real is a complete mystery, yet somehow gold-diggers seem to find you very quickly, this is a waste of time, money and energy",1,1,15.3.0,2024-03-14 07:16:29,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-14 07:48:09,15.3.0
2688ca95-4be2-4287-b7c8-030e426d7cae,Opara Kelechi,https://play-lh.googleusercontent.com/a-/ALV-UjWNhaduiM-JwN6AV6HjTKXVNxPi0flZ_1OAJstN6GMNc7Q,the app shouldn't be paid for. how can one pay for a match that might not be real?,2,0,14.20.0,2024-03-14 06:27:42,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2024-03-14 09:49:02,14.20.0
32fd14f5-3c48-4096-b7f2-9f0de1c461c9,Lye Chi,https://play-lh.googleusercontent.com/a/ACg8ocL-FM_a4WZMwbZh39sR4jNNsGwTfX3w5tvZguohcvli=mo,Won't let me move past uploading photos huge waste of time,1,0,,2024-03-14 05:27:50,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:29,
0f5ae01a-6836-4c21-a9d8-ae7883b9427b,Ahmed Lotfy,https://play-lh.googleusercontent.com/a-/ALV-UjVq7ApFe3KRKDBV3tImgp2P_9fqduMbAnk0we20Ty05CFk,"They suddenly block users , without reason and forever !",1,0,15.3.0,2024-03-14 05:21:07,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:27,15.3.0
1ca01baa-219a-4e8a-b9ba-218f9d9e2581,Nasir Grant,https://play-lh.googleusercontent.com/a-/ALV-UjW7O95st9nhdnpPu3Ztf0hhkExKZF237O0p08lB7EKBZlU,Toxicity,1,0,15.3.0,2024-03-14 04:55:23,,,15.3.0
dfcc32af-67b7-4bdd-a0f6-2a43b749adcf,Jeremiah Higdon,https://play-lh.googleusercontent.com/a-/ALV-UjVdefnrpLXZT_VWjHpSDO0a-ZGSSIE31UAI32xwLcwxAYE,great really good time own this app,5,0,15.1.0,2024-03-14 04:52:42,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-14 06:49:41,15.1.0
96ba9669-57b7-4fc4-8ee4-a582fc42888d,Arriano Concepcion,https://play-lh.googleusercontent.com/a/ACg8ocKOv6MOFXO7hmvA3Z0r_veUiMwI2x8r6t1zPHk3A3c2=mo,not really open actually trying to link 2 people together,1,0,15.3.0,2024-03-14 04:35:24,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:27,15.3.0
c2bb57ed-48c2-4188-a1c0-67f56c5ebc95,Human Being,https://play-lh.googleusercontent.com/a-/ALV-UjWBDVya6tjdkePzW66Fg1ctpxh-FJtRKbPkuncG_CvB7Pc,Hot garbage,1,0,,2024-03-14 04:30:37,,,
f35a3827-33e4-4bcd-beab-304f08bc4d58,Brandon Arroyo (Mr Wolf Killer),https://play-lh.googleusercontent.com/a-/ALV-UjVvdo67Nz0fq2xFV0szDssavxXzAqlzBeCEWDpS5KDLISA,"App shows repeats of profiles/can't view bios of people I've matched with. Just started happening in December and has just continued onwards. I'm not sure if I'm shadowbanned or the app itself is non-functional considering there are a lot of similar reviews to the one I'm posting. I remember I once got a warning for swiping left too many times but I didn't even use the app for 2 minutes after getting that warning. Not sure why this happening, please considering fixing your app??",1,2,15.4.0,2024-03-14 04:27:48,"That doesn’t sound like an enjoyable experience, sorry about that! If you’re having issues with matches or messages, we encourage you to visit gotinder.com/faq > ‘Troubleshooting’ > ‘Trouble with Matches and Messaging’. Hope this helps!",2024-03-14 06:49:45,15.4.0
96cb4168-5bb3-4839-9327-d4f4cd94f1f3,Bappi The Bay,https://play-lh.googleusercontent.com/a-/ALV-UjW9lPfp2QmLGSAvlx8d8KL5ANxRjc3fOGUCNfErTtg6-Gk,good,2,0,15.3.0,2024-03-14 04:27:06,,,15.3.0
348ac414-7032-4b60-bfa9-f83aab7373d0,Mohit Wagle,https://play-lh.googleusercontent.com/a-/ALV-UjUctKtxXtXkBNxJRTABYl2PG1CWImsSmtDlEjlSjPQNig,Slow,1,0,,2024-03-14 04:25:51,,,
1385b971-ffea-4aac-9c4f-9c112a2858a1,Itz Frankluiz,https://play-lh.googleusercontent.com/a-/ALV-UjXShB52XJbgb2yMiZIsZbkz7aJKS0ETygvrbQOkqbA2qC8,i hardly find a match here fr... I don't know why tho,2,0,15.3.0,2024-03-14 04:22:20,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:25,15.3.0
d48edc15-a3a0-4207-bd1f-1b7d0d3ced90,Honey's Art VlogPh,https://play-lh.googleusercontent.com/a-/ALV-UjXsdchUKO3ZSk1OQMDjJF_45d4O5UshoVqOzkPlyLqIqA,"I was surprised that tinder has an improvement. I see a lot of great real people here. I have a suggestion, I will be glad if there is a live streaming button like other dating apps? so that we can see more real people and I also want to do a live stream so that people will really see me as real person. thank you.",4,0,,2024-03-14 04:07:03,"Thank you for your amazing feedback! We are delighted to hear that you are enjoying your time on Tinder. If you ever have any questions or need help, feel free to contact us.",2024-03-14 06:49:38,
8c963477-5bfb-4d15-b33b-801db5b8491c,Pneuma,https://play-lh.googleusercontent.com/a-/ALV-UjWARGgR3L3U7zM66xYyHA85tHUQVX5NjCAbkDX42AADKg,cant sort mono/poly,1,0,,2024-03-14 04:03:28,,,
ab158852-2d49-4922-a139-349767b2a280,Eliza McKerrow,https://play-lh.googleusercontent.com/a-/ALV-UjXg1z9IYFcx0KIG3GXKnyMiXBQy2zytnv4ENu9IURCURP6t,"The fact I have to choose what gender I want to be included in the search for is messed up. Im nonbinary and that's like telling a penguin to fly. The whole ""inclusivity"" thing is a total lie. Devs literally just need to add an other category for gender, plus that way I could search for fellow nonbinary and gender non conforming people. It's lazy programming at best and nonbinary/intersex/gnc erasure at worst.",1,0,11.29.0,2024-03-14 03:55:58,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:24,11.29.0
c8127e5a-17e4-45f9-88a9-2777ccbb9ef1,Mike Oaks,https://play-lh.googleusercontent.com/a/ACg8ocLnviw_G3Qdw1jm-OsqoAaSEy0Hj1stjL8om5gEzr86=mo,"Without paying all you can do is see pictures, no messages, no likes cant see who likes you, cant do anything without paying, thats stupid...",1,0,,2024-03-14 03:43:15,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:22,
cb3825b0-692b-4557-91e8-b96024f1ec20,Hnin Thidar,https://play-lh.googleusercontent.com/a/ACg8ocJ9bFwSXSlvnxGFhQfZ27jpShYHR9CIitT30a6V6aok=mo,Good job,5,0,15.3.0,2024-03-14 03:30:06,Thank you so much for your amazing review! We are thrilled to hear your feedback. We appreciate your support and hope you continue to have a wonderful experience on Tinder!,2024-03-14 06:49:38,15.3.0
3fcce014-61ab-4162-83e3-30dc6b7acaf1,Deez Nutz,https://play-lh.googleusercontent.com/a/ACg8ocKFu0isq_6KN360529kZ3GhyVe4kxnKFOVgZvmhCETM=mo,seems fake,1,0,15.3.0,2024-03-14 03:21:37,"Sorry to hear that. We agree that this isn’t a nice experience, but we can assure you that we put a lot of effort into moderating inappropriate behavior. If you come across a suspicious profile, please report it directly on the app by opening their profile and scrolling down to ‘Report’.",2024-03-14 03:46:56,15.3.0
601c04eb-e8aa-496d-9685-00670b02509f,heamy bul,https://play-lh.googleusercontent.com/a/ACg8ocIII24Pqb7gGXZJeOczNr3U4jQS9cFNI01eZzyvuTtC=mo,Just horrible.,1,0,,2024-03-14 03:13:04,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:20,
961191c1-15bc-4dab-bdee-6d27b5bebb10,Jennifer W,https://play-lh.googleusercontent.com/a/ACg8ocLYmGq3n5g_b3CcI1BwcftLOqNk8d_JrWBoZBQQgxyv=mo,"Every time I download this app I can see it's creators have gotten greedier. Disappointing. I'll probably delete soon just on principal. Your business model sucks. This app will die a slow death. Rather than grow slowly and sustainably. Actually doing some good in the world connecting ppl, could have been your thing.",1,0,15.3.0,2024-03-14 02:55:24,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-14 06:50:20,15.3.0
8108c44d-f88a-43cf-982b-7b6718e89227,Robert Miller,https://play-lh.googleusercontent.com/a-/ALV-UjWsLqLpCSNTmpZM_hZqN1ctEMM31tZPL9pf6INUn1280Q,Won't let me like anyone anymore,1,1,15.0.0,2024-03-14 02:31:57,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-14 06:50:18,15.0.0
